,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
59,['Kristal Taç'],['Elise Kova'],"['8.6/10', '2.002', '583']","['Roman', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Gençlik']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Haziran 2020', 'İlk Yayın Tarihi: 10 Temmuz 2016', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: Crystal Crowned (Air Awakens #5)']","['Bkmkitap', 'Kitapyurdu']","['₺190,00', '₺262,20']",['Kadın'],['% 97.4'],"['Yazar: \nElise Kova', 'Çevirmen: \nMustafa Güdük']"
60,['Evlilik'],['Jane Austen'],"['5.7/10', '1.999', '229']","['Antoloji', ',', 'Dünya Klasikleri', ',', 'Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Temmuz 2020', 'İlk Yayın Tarihi: 2018', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Marriage']","['Bkmkitap', 'Kitapyurdu']","['₺58,50', '₺48,58']",['Kadın'],['% 85.8'],"['Yazar: \nJane Austen', 'Çevirmen: \nBerrak Göçer', 'Editör: \nAyça Sezen', 'Tasarımcı: \nOlgun Kaşıkçı']"
61,['Doğmamış Çocuğa Mektup'],['Oriana Fallaci'],"['8.4/10', '1.998', '472']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 10 dk.', 'Sayfa Sayısı: 112', 'Basım Tarihi: Nisan 2018', 'İlk Yayın Tarihi: 1975', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Lettera a un bambino mai nato']","['Bkmkitap', 'Kitapyurdu']","['₺58,20', '₺70,33']",['Kadın'],['% 83.6'],"['Yazar: \nOriana Fallaci', 'Çevirmen: \nPınar Kür']"
62,['1Q84 - 2. Kitap'],['Haruki Murakami'],"['8.4/10', '1.999', '434']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 11 dk.', 'Sayfa Sayısı: 430', 'Basım Tarihi: Mart 2017', 'İlk Yayın Tarihi: Mayıs 2009', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: 1Q84 Book 2 [Ichi-kyū-hachi-yon]']","['Bkmkitap', 'Kitapyurdu']","['₺222,30', '₺199,42']",['Kadın'],['% 75.0'],"['Yazar: \nHaruki Murakami', 'Çevirmen: \nHüseyin Can Erkin']"
63,['Annem ve Hayatın Anlamı'],['Irvin D. Yalom'],"['8.3/10', '1.998', '478']","['Psikoloji', ',', 'Anı-Mektup-Günlük', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 8 sa. 54 dk.', 'Sayfa Sayısı: 314', 'Basım Tarihi: 2002', 'İlk Yayın Tarihi: Ağustos 1999', 'Yayınevi: Kabalcı Yayınevi', 'Orijinal Adı: Momma and the Meaning of Life']","['Bkmkitap', 'Kitapyurdu']","['₺136,95', '₺137,15']",['Kadın'],['% 78.1'],"['Yazar: \nIrvin D. Yalom', 'Çevirmen: \nZeliha Babayiğit']"
64,['Ağaç Diken Adam'],['Jean Giono'],"['8.8/10', '1.996', '526']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 1 sa. 42 dk.', 'Sayfa Sayısı: 60', 'Basım Tarihi: Ekim 2014', 'İlk Yayın Tarihi: 1953', 'Yayınevi: Everest Yayınları', ""Orijinal Adı: L'homme qui plantait des arbres""]","['Bkmkitap', 'Kitapyurdu']","['₺31,85', '₺35,28']",['Kadın'],['% 74.8'],"['Yazar: \nJean Giono', 'Çevirmen: \nDidem Nur Güngören']"
65,['Ülker Abla'],['Seray Şahiner'],"['8.3/10', '1.996', '467']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Ekim 2021', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺55,25', '₺100,51']",['Kadın'],['% 85.7'],['Yazar: \nSeray Şahiner']
66,['Keşanlı Ali Destanı'],['Haldun Taner'],"['8.3/10', '1.996', '374']","['Edebiyat', ',', 'Senaryo-Oyun', ',', 'Tiyatro']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Mart 2015', 'İlk Yayın Tarihi: Ağustos 2013', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺78,00', '₺74,60']",['Kadın'],['% 63.3'],['Yazar: \nHaldun Taner']
67,['Yaralısın'],['Erdal Öz'],"['8.8/10', '1.994', '540']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 2 dk.', 'Sayfa Sayısı: 248', 'Basım Tarihi: Haziran 2019', 'İlk Yayın Tarihi: 1972', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺182,00', '₺126,67']",['Kadın'],['% 68.6'],['Yazar: \nErdal Öz']
68,['Bir Dilim Biftek'],['Jack London'],"['8.2/10', '1.995', '453']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 2 sa. 16 dk.', 'Sayfa Sayısı: 80', 'Basım Tarihi: Mayıs 2021', 'İlk Yayın Tarihi: 1976', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: A Piece of Steak, The Mexican']","['Bkmkitap', 'Kitapyurdu']","['₺78,00', '₺50,05']",['Erkek'],['% 50.3'],"['Yazar: \nJack London', 'Çevirmen: \nLevent Cinemre', 'Editör: \nBarış Zeren']"
69,['Serçekuş'],['Cahit Zarifoğlu'],"['8.4/10', '1.993', '408']","['Çocuk', ',', 'Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Ekim 2015', 'İlk Yayın Tarihi: 1983', 'Yayınevi: Beyan Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺52,50', '₺49,50']",['Kadın'],['% 75.3'],['Yazar: \nCahit Zarifoğlu']
70,['Evrak Kürek'],['Selçuk Aydemir'],"['8.4/10', '1.994', '484']","['Anlatı', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: Şubat 2019', 'Yayınevi: Küsurat Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺33,75', '₺66,17']",['Erkek'],['% 51.3'],['Yazar: \nSelçuk Aydemir']
71,['Son Sefarad'],['Beyazıt Akman'],"['8.7/10', '1.993', '586']","['Edebiyat', ',', 'Roman', ',', 'Tarih']","['Tahmini Okuma Süresi: 18 sa. 35 dk.', 'Sayfa Sayısı: 656', 'Basım Tarihi: Kasım 2012', 'Yayınevi: Epsilon Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺89,10', '₺105,81']",['Erkek'],['% 52.9'],['Yazar: \nBeyazıt Akman']
72,['Sarı Duvar Kağıdı'],['Charlotte Perkins Gilman'],"['7.3/10', '1.992', '384']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Hikaye (Öykü)', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 2 sa. 2 dk.', 'Sayfa Sayısı: 72', 'Basım Tarihi: Ekim 2019', 'İlk Yayın Tarihi: Ocak 1892', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: The Yellow Wallpaper']","['Bkmkitap', 'Kitapyurdu']","['₺40,70', '₺60,00']",['Kadın'],['% 81.9'],"['Yazar: \nCharlotte Perkins Gilman', 'Çevirmen: \nSevda Deniz Karali', 'Editör: \nAlican Saygı Ortanca', 'Tasarımcı: \nHamdi Akçay']"
73,['Hikayelerim'],['Necip Fazıl Kısakürek'],"['8.6/10', '1.993', '596']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: 1 Temmuz 2012', 'Yayınevi: Büyük Doğu Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺93,75', '₺93,00']",['Kadın'],['% 71.8'],['Yazar: \nNecip Fazıl Kısakürek']
74,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
75,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
76,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
77,['Camlar Şehri'],['Cassandra Clare'],"['8.6/10', '1.992', '450']","['Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 17 sa. 41 dk.', 'Sayfa Sayısı: 624', 'Basım Tarihi: Nisan 2013', 'Yayınevi: Artemis Yayınları', 'Orijinal Adı: City Of Glass']","['Bkmkitap', 'Kitapyurdu']","['₺226,85', '₺219,87']",['Kadın'],['% 94.1'],"['Yazar: \nCassandra Clare', 'Çevirmen: \nSelim Yeniçeri']"
78,['Mektup Arkadaşları'],['İpek Ongun'],"['8.2/10', '1.990', '238']","['Edebiyat', ',', 'Gençlik', ',', 'Roman']","['Tahmini Okuma Süresi: 5 sa. 23 dk.', 'Sayfa Sayısı: 190', 'Basım Tarihi: Kasım 2012', 'İlk Yayın Tarihi: Ocak 2003', 'Yayınevi: Artemis Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺96,85', '₺97,09']",['Kadın'],['% 96.0'],['Yazar: \nİpek Ongun']
79,['Mansfield Park'],['Jane Austen'],"['8/10', '1.989', '429']","['Roman', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 14 sa. 30 dk.', 'Sayfa Sayısı: 512', 'Basım Tarihi: Eylül 2017', 'İlk Yayın Tarihi: 1814', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Mansfield Park']","['Bkmkitap', 'Kitapyurdu']","['₺51,80', '₺18,48']",['Kadın'],['% 92.4'],"['Yazar: \nJane Austen', 'Çevirmen: \nNihal Yeğinobalı']"
80,['Psikopat 3'],['Mihri Mavi'],"['7.5/10', '1.988', '476']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 3 dk.', 'Sayfa Sayısı: 496', 'Basım Tarihi: 8 Nisan 2019', 'Yayınevi: Martı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺47,50', '₺52,25']",['Kadın'],['% 94.2'],"['Yazar: \nMihri Mavi', 'Tasarımcı: \nFiliz Odabaş']"
81,['Sahabe İklimi - 1'],['Muhammed Emin Yıldırım'],"['9.8/10', '1.988', '853']","['Araştırma-İnceleme', ',', 'Biyografi', ',', 'Din (İslam)']","['Tahmini Okuma Süresi: 13 sa. 58 dk.', 'Sayfa Sayısı: 493', 'Basım Tarihi: Mayıs 2017', 'Yayınevi: Siyer Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺175,00', '₺280,00']",['Kadın'],['% 86.8'],['Yazar: \nMuhammed Emin Yıldırım']
82,['Ağır Misafir'],['İbrahim Tenekeci'],"['8/10', '1.987', '445']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 9 dk.', 'Sayfa Sayısı: 111', 'Basım Tarihi: Ocak 2022', 'İlk Yayın Tarihi: Eylül 2008', 'Yayınevi: Profil Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺101,50', '₺99,69']",['Kadın'],['% 72.8'],['Yazar: \nİbrahim Tenekeci']
83,['Bağışlanan Terapi'],['Irvin D. Yalom'],"['8.6/10', '1.986', '433']",['Psikoloji'],"['Tahmini Okuma Süresi: 7 sa. 36 dk.', 'Sayfa Sayısı: 268', 'Basım Tarihi: Ocak 2014', 'İlk Yayın Tarihi: Haziran 2002', 'Yayınevi: Kabalcı Yayınevi', 'Orijinal Adı: Gift of Therapy An Open Letter to a New Generation of Therapists and Their Patients']","['Bkmkitap', 'Kitapyurdu']","['₺180,95', '₺181,15']",['Kadın'],['% 75.5'],"['Yazar: \nIrvin D. Yalom', 'Çevirmen: \nZeliha Babayiğit']"
84,['Öldürmek İçin Mükemmel Bir Gün'],['Mario Mazzanti'],"['8.3/10', '1.986', '579']","['Roman', ',', 'Polisiye', ',', 'Psikoloji', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 10 sa. 12 dk.', 'Sayfa Sayısı: 360', 'Basım Tarihi: 24 Haziran 2016', 'İlk Yayın Tarihi: 2014', 'Yayınevi: Sonsuz Kitap', 'Orijinal Adı: Un Giorno Perfetto Per Uccidere']","['Bkmkitap', 'Kitapyurdu']","['₺100,00', '₺130,50']",['Kadın'],['% 69.8'],"['Yazar: \nMario Mazzanti', 'Çevirmen: \nGüliz Akyüz']"
85,['Leyla ve Mecnun'],['Fuzuli'],"['9.2/10', '1.985', '485']","['Aşk', ',', 'Halk Edebiyatı', ',', 'Şiir', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 17 sa. 0 dk.', 'Sayfa Sayısı: 600', 'Basım Tarihi: Mart 2009', 'İlk Yayın Tarihi: 1972', 'Yayınevi: Yelkenli Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺37,50', '₺35,00']",['Kadın'],['% 63.2'],"['Yazar: \nFuzuli', 'Çevirmen: \nMuhammed Nur Doğan']"
86,['Kutup Yıldızı - 3 (Ciltli)'],['Mehtap Fırat'],"['8.5/10', '1.984', '564']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 12 sa. 42 dk.', 'Sayfa Sayısı: 448', 'Basım Tarihi: Temmuz 2019', 'Yayınevi: Ephesus Yayınları']",['Bkmkitap'],"['₺167,40']",['Kadın'],['% 97.4'],"['Yazar: \nMehtap Fırat', 'Editör: \nŞeyma Göze']"
87,['Kırmızı Pelerin'],['Gülseren Budayıcıoğlu'],"['8.7/10', '1.985', '411']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 1 dk.', 'Sayfa Sayısı: 424', 'Basım Tarihi: Kasım 2022', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺202,80', '₺171,19']",['Kadın'],['% 89.1'],['Yazar: \nGülseren Budayıcıoğlu']
88,['Yürüme'],['Oruç Aruoba'],"['8.5/10', '1.985', '8']",['Felsefe-Düşünce'],"['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: Nisan 2019', 'Yayınevi: Metis Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺47,04', '₺117,85']",['Kadın'],['% 68.4'],['Yazar: \nOruç Aruoba']
89,['Kemik Bahçesi'],['Tess Gerritsen'],"['8.5/10', '1.985', '423']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 18 dk.', 'Sayfa Sayısı: 328', 'Basım Tarihi: Ekim 2016', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: The Bone Garden']","['Bkmkitap', 'Kitapyurdu']","['₺218,40', '₺222,59']",['Kadın'],['% 79.5'],"['Yazar: \nTess Gerritsen', 'Çevirmen: \nFiliz İnceoğlu Öztürk']"
90,['Tekvin'],['Arif Ergin'],"['8.6/10', '1.983', '738']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 17 sa. 7 dk.', 'Sayfa Sayısı: 604', 'Basım Tarihi: Ekim 2018', 'Yayınevi: Doğan Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺273,00', '₺231,53']",['Kadın'],['% 61.8'],['Yazar: \nArif Ergin']
91,['Zehiri Kim Verdi'],['Agatha Christie'],"['8.1/10', '1.984', '354']","['Roman', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 21 dk.', 'Sayfa Sayısı: 189', 'Basım Tarihi: Ekim 2000', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: Murder is Easy (Easy to Kill) (Superintendent Battle #4)']","['Bkmkitap', 'Kitapyurdu']","['₺50,25', '₺108,40']",['Kadın'],['% 76.5'],"['Yazar: \nAgatha Christie', 'Çevirmen: \nGönül Suveren']"
92,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
93,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
94,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
95,['Teşkilat'],['Selman Kayabaşı'],"['8.3/10', '1.983', '551']","['Edebiyat', ',', 'Roman', ',', 'Tarih']","['Tahmini Okuma Süresi: 8 sa. 59 dk.', 'Sayfa Sayısı: 317', 'Basım Tarihi: Şubat 2016', 'İlk Yayın Tarihi: 2010', 'Yayınevi: Yakın Plan Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺56,80', '₺57,20']",['Erkek'],['% 80.9'],['Yazar: \nSelman Kayabaşı']
96,['Define'],['Mehmet Rauf'],"['7.6/10', '1.983', '341']","['Roman', ',', 'Polisiye', ',', 'Edebiyat', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: Ocak 2022', 'İlk Yayın Tarihi: 2003', 'Yayınevi: İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺91,00', '₺58,13']",['Kadın'],['% 68.8'],"['Yazar: \nMehmet Rauf', 'Editör: \nHacer Er', 'Derleyen: \nÜrün Şen Sönmez']"
97,['Hachiko'],['Leslea Newman'],"['9.2/10', '1.977', '530']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Kasım 2020', 'İlk Yayın Tarihi: Ekim 2004', 'Yayınevi: Yakamoz Yayınları', 'Orijinal Adı: Hachiko Waits']","['Bkmkitap', 'Kitapyurdu']","['₺18,00', '₺17,40']",['Kadın'],['% 78.8'],"['Yazar: \nLeslea Newman', 'Çevirmen: \nMerve Cavkaytar']"
98,['Kimyâ-i Saâdet (Cilt 1 - 2)'],['İmam Gazali'],"['9.2/10', '1.977', '977']",['Din (İslam)'],"['Tahmini Okuma Süresi: 23 sa. 31 dk.', 'Sayfa Sayısı: 830', 'Basım Tarihi: Ocak 2013', 'İlk Yayın Tarihi: 1974', 'Yayınevi: Bedir Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺245,00', '₺351,00']",['Kadın'],['% 59.1'],"['Yazar: \nİmam Gazali', 'Çevirmen: \nA. Faruk Meyan (Süleyman Kuku)']"
99,['Moskof Cariye Hürrem'],['Demet Altınyeleklioğlu'],"['7.7/10', '1.976', '313']","['Roman', ',', 'Tarih', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 23 sa. 2 dk.', 'Sayfa Sayısı: 813', 'Basım Tarihi: Ağustos 2012', 'İlk Yayın Tarihi: 2012', 'Yayınevi: Artemis Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺23,40', '₺27,00']",['Kadın'],['% 91.0'],['Yazar: \nDemet Altınyeleklioğlu']
100,['A-71'],['İskender Pala'],"['7.5/10', '1.975', '377']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 9 sa. 4 dk.', 'Sayfa Sayısı: 320', 'Basım Tarihi: 10 Ocak 2022', 'Yayınevi: Kapı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺146,25', '₺155,25']",['Kadın'],['% 72.7'],['Yazar: \nİskender Pala']
101,['Sabır Taşı'],['Necip Fazıl Kısakürek'],"['8.6/10', '1.974', '559']","['Edebiyat', ',', 'Tiyatro', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Ocak 2016', 'İlk Yayın Tarihi: 1985', 'Yayınevi: Büyük Doğu']","['Bkmkitap', 'Kitapyurdu']","['₺45,00', '₺45,21']",['Kadın'],['% 75.9'],['Yazar: \nNecip Fazıl Kısakürek']
102,['Tepenin Laneti'],['John Verdon'],"['8.7/10', '1.974', '500']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 13 sa. 5 dk.', 'Sayfa Sayısı: 462', 'Basım Tarihi: Nisan 2021', 'Yayınevi: Koridor Yayıncılık', 'Orijinal Adı: On Harrow Hill: Dave Gurney #7']","['Bkmkitap', 'Kitapyurdu']","['₺133,00', '₺127,40']",['Kadın'],['% 69.4'],"['Yazar: \nJohn Verdon', 'Çevirmen: \nEnder Nail', 'Editör: \nZübeyde Abat']"
103,['Bu Bizim Hikayemiz'],['Ashley Elston'],"['8.5/10', '1.973', '593']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 18 dk.', 'Sayfa Sayısı: 328', 'Basım Tarihi: Temmuz 2017', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: This is Our Story']",['Kitapyurdu'],"['₺90,75']",['Kadın'],['% 91.7'],"['Yazar: \nAshley Elston', 'Çevirmen: \nEzgi Kızmaz']"
104,['Ebuzer'],['Ali Şeriati'],"['8.6/10', '1.972', '489']","['Biyografi', ',', 'Din (İslam)']","['Tahmini Okuma Süresi: 6 sa. 7 dk.', 'Sayfa Sayısı: 216', 'Basım Tarihi: Ocak 2009', 'İlk Yayın Tarihi: 1987', 'Yayınevi: Fecr Yayınevi', 'Orijinal Adı: ابوذر']",[],[],['Erkek'],['% 61.3'],['Yazar: \nAli Şeriati']
105,['Yaz'],['Albert Camus'],"['7.4/10', '1.971', '369']","['Felsefe-Düşünce', ',', 'Edebiyat', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Mayıs 2021', 'İlk Yayın Tarihi: 1950', 'Yayınevi: Can Yayınları', ""Orijinal Adı: L'ete""]","['Bkmkitap', 'Kitapyurdu']","['₺84,50', '₺18,20']",['Kadın'],['% 52.7'],"['Yazar: \nAlbert Camus', 'Çevirmen: \nTahsin Yücel']"
106,['Vakıf ve İmparatorluk'],['Isaac Asimov'],"['8.8/10', '1.970', '586']","['Roman', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 8 sa. 3 dk.', 'Sayfa Sayısı: 284', 'Basım Tarihi: Nisan 2021', 'İlk Yayın Tarihi: 1983', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Foundation and Empire']","['Bkmkitap', 'Kitapyurdu']","['₺165,00', '₺173,25']",['Erkek'],['% 70.0'],"['Yazar: \nIsaac Asimov', 'Çevirmen: \nSönmez Güven']"
107,['Ay Batarken'],['John Steinbeck'],"['8.2/10', '1.969', '476']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Roman', ',', 'Tarih']","['Tahmini Okuma Süresi: 3 sa. 7 dk.', 'Sayfa Sayısı: 110', 'Basım Tarihi: Kasım 2016', 'İlk Yayın Tarihi: 1942', 'Yayınevi: Sel Yayıncılık', 'Orijinal Adı: The Moon is Down']",['Bkmkitap'],"['₺32,50']",['Kadın'],['% 52.6'],"['Yazar: \nJohn Steinbeck', 'Çevirmen: \nAslı Biçen']"
108,['Mavi Köpeğin Gözleri'],['Gabriel Garcia Marquez'],"['7.2/10', '1.969', '356']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: Şubat 2018', 'İlk Yayın Tarihi: 30 Aralık 1990', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Ojos de Perro Azul']","['Bkmkitap', 'Kitapyurdu']","['₺126,75', '₺88,31']",['Kadın'],['% 62.1'],"['Yazar: \nGabriel Garcia Marquez', 'Çevirmen: \nEmrah İmre']"
109,['Dune Sapkınları'],['Frank Herbert'],"['8.2/10', '1.970', '507']","['Bilim-Kurgu', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 17 sa. 54 dk.', 'Sayfa Sayısı: 632', 'Basım Tarihi: Nisan 2021', 'İlk Yayın Tarihi: 1 Ocak 2002', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Heretics of Dune (Dune #5)']","['Bkmkitap', 'Kitapyurdu']","['₺154,00', '₺242,55']",['Erkek'],['% 52.2'],"['Yazar: \nFrank Herbert', 'Çevirmen: \nDost Körpe', 'Editör: \nEmre Aygün']"
110,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
111,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
112,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
113,['Baharda Yine Geliriz'],['Barış Bıçakçı'],"['7.2/10', '1.963', '287']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 4 dk.', 'Sayfa Sayısı: 108', 'Basım Tarihi: Ekim 2020', 'Yayınevi: İletişim Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺96,00', '₺87,84']",['Kadın'],['% 70.5'],"['Yazar: \nBarış Bıçakçı', 'Editör: \nMurat Gültekingil', 'Tasarımcı: \nSuat Aysu']"
114,['Çağlayanlar'],['Ahmet Hikmet Müftüoğlu'],"['7.6/10', '1.961', '330']","['Edebiyat', ',', 'Hikaye (Öykü)', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 3 sa. 60 dk.', 'Sayfa Sayısı: 141', 'Basım Tarihi: Mart 2017', 'İlk Yayın Tarihi: 1922', 'Yayınevi: Ötüken Neşriyat']","['Bkmkitap', 'Kitapyurdu']","['₺56,00', '₺9,75']",['Kadın'],['% 60.2'],['Yazar: \nAhmet Hikmet Müftüoğlu']
115,['Karanlık Sular'],['Paula Hawkins'],"['7.2/10', '1.959', '422']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Mayıs 2017', 'İlk Yayın Tarihi: 2017', 'Yayınevi: İthaki Yayınları']",['Bkmkitap'],"['₺27,50']",['Kadın'],['% 86.4'],"['Yazar: \nPaula Hawkins', 'Çevirmen: \nAslıhan Kuzucan']"
116,['Aşk Neden Can Yakar?'],['Mehmet Yıldız'],"['8.5/10', '1.959', '570']","['Edebiyat', ',', 'Gençlik', ',', 'Anlatı']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Mart 2019', 'İlk Yayın Tarihi: Haziran 2015', 'Yayınevi: Nesil Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺105,00', '₺107,25']",['Kadın'],['% 78.5'],['Yazar: \nMehmet Yıldız']
117,['İki Kişilik Yalnızlık'],['Sinan Akyüz'],"['7.3/10', '1.958', '257']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 9 dk.', 'Sayfa Sayısı: 323', 'Basım Tarihi: 8 Ekim 2019', 'İlk Yayın Tarihi: 2007', 'Yayınevi: Alfa Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺126,75', '₺152,10']",['Kadın'],['% 84.3'],"['Yazar: \nSinan Akyüz', 'Tasarımcı: \nUtku Lomlu']"
