,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
1819,['Nereye Gidiyoruz Baba?'],['Jean-Louis Fournier'],"['8.5/10', '3.181', '763']","['Anlatı', ',', 'Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: Nisan 2009', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Où on va, papa ?']","['Bkmkitap', 'Kitapyurdu']","['₺58,50', '₺60,22']",['Kadın'],['% 79.0'],"['Yazar: \nJean-Louis Fournier', 'Çevirmen: \nAslı Genç']"
1820,['Uyanış'],['Kate Chopin'],"['7.6/10', '3.177', '599']","['Roman', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 40 dk.', 'Sayfa Sayısı: 200', 'Basım Tarihi: Eylül 2019', 'İlk Yayın Tarihi: 1899', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: The Awakening']","['Bkmkitap', 'Kitapyurdu']","['₺50,70', '₺51,15']",['Kadın'],['% 85.1'],"['Yazar: \nKate Chopin', 'Çevirmen: \nBurcu Şahinli', 'Editör: \nBaşak Güntekin']"
1821,['Uyku'],['Haruki Murakami'],"['7.3/10', '3.175', '652']","['Anlatı', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 2 sa. 33 dk.', 'Sayfa Sayısı: 90', 'Basım Tarihi: Ağustos 2015', 'İlk Yayın Tarihi: 11 Ağustos 2011', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: ねむり']","['Bkmkitap', 'Kitapyurdu']","['₺121,72', '₺154,23']",['Kadın'],['% 76.9'],"['Yazar: \nHaruki Murakami', 'Çevirmen: \nHüseyin Can Erkin', 'Çizer: \nKat Menschik']"
1822,"[""Riyazü's-Salihin""]",['İmam Nevevi'],"['9.7/10', '3.174', '1.354']","['Araştırma-İnceleme', ',', 'Din (İslam)']","['Tahmini Okuma Süresi: 24 sa. 54 dk.', 'Sayfa Sayısı: 879', 'Basım Tarihi: Temmuz 2007', 'İlk Yayın Tarihi: 1302', 'Yayınevi: Esra Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺99,20', '₺58,50']",['Kadın'],['% 58.5'],"['Yazar: \nİmam Nevevi', 'Çevirmen: \nAbdullah Feyzi Kocaer']"
1823,['Erkekler Marstan Kadınlar Venüsten'],['John Gray'],"['7.8/10', '3.166', '775']",['Kadın-Erkek'],"['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: Eylül 2020', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: Men Are From Mars Women Are From Venüs']","['Bkmkitap', 'Kitapyurdu']","['₺99,00', '₺124,65']",['Kadın'],['% 75.7'],"['Yazar: \nJohn Gray', 'Çevirmen: \nGülden Şen']"
1824,['Huzursuz Bacak'],['Mustafa Kutlu'],"['8.4/10', '3.165', '631']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 39 dk.', 'Sayfa Sayısı: 164', 'Basım Tarihi: 2011', 'İlk Yayın Tarihi: Ağustos 2008', 'Yayınevi: Dergâh Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺84,50']",['Kadın'],['% 75.2'],['Yazar: \nMustafa Kutlu']
1825,['Dalgalar'],['Virginia Woolf'],"['7.7/10', '3.164', '703']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Şubat 2019', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: The Waves']","['Bkmkitap', 'Kitapyurdu']","['₺59,80', '₺54,25']",['Kadın'],['% 74.1'],"['Yazar: \nVirginia Woolf', 'Çevirmen: \nTülin Cansunar']"
1826,['Düşman Okullar 3'],['Dilara Keskin'],"['7.8/10', '3.162', '747']","['Roman', ',', 'Aşk', ',', 'Edebiyat', ',', 'Gençlik']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Mayıs 2019', 'İlk Yayın Tarihi: 2019', 'Yayınevi: Ephesus Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺173,40', '₺25,78']",['Kadın'],['% 97.0'],['Yazar: \nDilara Keskin']
1827,['Bağırmayan Anneler'],['Hatice Kübra Tongar'],"['8.2/10', '3.161', '798']","['Eğitim', ',', 'İnsan ve Toplum', ',', 'Aile (Kadın, Erkek ve Çocuk)']","['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: Nisan 2017', 'Yayınevi: Hayy Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺104,50', '₺102,25']",['Kadın'],['% 95.4'],['Yazar: \nHatice Kübra Tongar']
1828,['İtalyanca Aşk Başkadır'],['Maeve Binchy'],"['7.9/10', '3.160', '15']","['Roman', ',', 'Aşk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Mart 2013', 'İlk Yayın Tarihi: Ekim 2007', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: Evening Class']","['Bkmkitap', 'Kitapyurdu']","['₺18,75', '₺140,96']",['Kadın'],['% 89.0'],"['Yazar: \nMaeve Binchy', 'Çevirmen: \nLale Bulak']"
1829,['Bazen Bahar'],['Melisa Kesmez'],"['8.3/10', '3.158', '775']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 7 dk.', 'Sayfa Sayısı: 110', 'Basım Tarihi: Kasım 2015', 'Yayınevi: Sel Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺97,60', '₺90,28']",['Kadın'],['% 86.9'],['Yazar: \nMelisa Kesmez']
1830,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1831,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1832,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1833,"[""Şeytan'ın Günlüğü""]",['Leonid Andreyev'],"['7.3/10', '3.153', '643']","['Roman', ',', 'Dünya Klasikleri', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 37 dk.', 'Sayfa Sayısı: 198', 'Basım Tarihi: 2024', 'İlk Yayın Tarihi: 1920', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Rusça: Дневник Сатаны [Dnevnik Satany]']","['Bkmkitap', 'Kitapyurdu']","['₺40,30', '₺43,40']",['Kadın'],['% 70.3'],"['Yazar: \nLeonid Andreyev', 'Çevirmen: \nBarış Zeren', 'Editör: \nGamze Varım']"
1834,['Borçsuz Yaşama Sanatı'],['Ayhan Özden'],"['7.8/10', '3.152', '3.137']",['Kişisel Gelişim'],"['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: Aralık 2017', 'Yayınevi: Havass Yayınları']",[],[],['Kadın'],['% 55.8'],['Yazar: \nAyhan Özden']
1835,['Kaçak ve Sahaf Mendel'],['Stefan Zweig'],"['8/10', '3.150', '580']","['Hikaye (Öykü)', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 1 sa. 35 dk.', 'Sayfa Sayısı: 56', 'Basım Tarihi: Nisan 2020', 'İlk Yayın Tarihi: Eylül 2017', 'Yayınevi: Mavi Çatı Yayınları']",['Bkmkitap'],"['₺25,00']",['Kadın'],['% 65.8'],"['Yazar: \nStefan Zweig', 'Çevirmen: \nDerya Öztürk']"
1836,['Cadı Avcısı'],['Virginia Boecker'],"['8.1/10', '3.150', '755']","['Edebiyat', ',', 'Fantastik', ',', 'Gençlik', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Ocak 2016', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: The Witch Hunter']","['Bkmkitap', 'Kitapyurdu']","['₺185,00', '₺277,50']",['Kadın'],['% 92.3'],"['Yazar: \nVirginia Boecker', 'Çevirmen: \nOnur Özkan']"
1837,['Su Üstüne Yazı Yazmak'],['Muhyiddin Şekur'],"['8.5/10', '3.148', '943']","['Din (İslam)', ',', 'Tasavvuf-Mezhepler-Tarikatlar']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: Mart 2021', 'İlk Yayın Tarihi: 2009', 'Yayınevi: Sufi Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺203,00', '₺201,20']",['Kadın'],['% 82.7'],"['Yazar: \nMuhyiddin Şekur', 'Çevirmen: \nSenai Demirci', 'Çevirmen: \nSevin Okyay']"
1838,['Kıyısızlar'],['Kahraman Tazeoğlu'],"['7.2/10', '3.148', '515']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Kasım 2012', 'Yayınevi: Destek Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺12,22', '₺89,40']",['Kadın'],['% 76.8'],['Yazar: \nKahraman Tazeoğlu']
1839,['Galateia'],['Madeline Miller'],"['7.1/10', '3.149', '455']","['Hikaye (Öykü)', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Mitolojiler']","['Tahmini Okuma Süresi: 2 sa. 2 dk.', 'Sayfa Sayısı: 72', 'Basım Tarihi: Aralık 2022', 'İlk Yayın Tarihi: 2013', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Galatea']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺88,20']",['Kadın'],['% 86.0'],"['Yazar: \nMadeline Miller', 'Çevirmen: \nElif Ersavcı']"
1840,['Genç Elitler'],['Marie Lu'],"['8.3/10', '3.145', '860']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 10 sa. 26 dk.', 'Sayfa Sayısı: 368', 'Basım Tarihi: Ekim 2016', 'İlk Yayın Tarihi: 2014', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: The Young Elites']","['Bkmkitap', 'Kitapyurdu']","['₺246,95', '₺247,15']",['Kadın'],['% 94.4'],"['Yazar: \nMarie Lu', 'Çevirmen: \nÖzge Nur Küskün']"
1841,['Sardalye Sokağı'],['John Steinbeck'],"['7.5/10', '3.145', '661']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 5 sa. 25 dk.', 'Sayfa Sayısı: 191', 'Basım Tarihi: Haziran 2017', 'İlk Yayın Tarihi: 1945', 'Yayınevi: Sel Yayıncılık', 'Orijinal Adı: Cannery Row']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺97,08']",['Kadın'],['% 60.6'],"['Yazar: \nJohn Steinbeck', 'Çevirmen: \nPüren Özgören']"
1842,['Ve Sonunda İkisi de Ölür'],['Adam Silvera'],"['7.7/10', '3.146', '739']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: 18 Ekim 2019', 'İlk Yayın Tarihi: 5 Eylül 2017', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: They Both Die at The End']","['Bkmkitap', 'Kitapyurdu']","['₺147,95', '₺148,15']",['Kadın'],['% 90.2'],"['Yazar: \nAdam Silvera', 'Çevirmen: \nGizem Yeşildal']"
1843,['Son Hafriyat'],['Emrah Serbes'],"['8.5/10', '3.143', '587']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 8 sa. 15 dk.', 'Sayfa Sayısı: 291', 'Basım Tarihi: Kasım 2020', 'Yayınevi: İletişim Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺180,00', '₺164,70']",['Erkek'],['% 63.4'],"['Yazar: \nEmrah Serbes', 'Editör: \nLevent Cantek', 'Editör: \nTanıl Bora', 'Tasarımcı: \nSuat Aysu']"
1844,['Eugenie Grandet'],['Honore de Balzac'],"['8/10', '3.143', '647']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: Ocak 2017', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Eugénie Grandet']","['Bkmkitap', 'Kitapyurdu']","['₺30,00', '₺34,10']",['Kadın'],['% 64.2'],"['Yazar: \nHonore de Balzac', 'Çevirmen: \nTahsin Yücel']"
1845,['Hoşgör Köftecisi'],['Orhan Veli Kanık'],"['7.9/10', '3.141', '625']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 1 sa. 49 dk.', 'Sayfa Sayısı: 64', 'Basım Tarihi: 2013', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺32,50', '₺30,20']",['Kadın'],['% 58.2'],['Yazar: \nOrhan Veli Kanık']
1846,['Türkleşmek İslamlaşmak Muasırlaşmak'],['Ziya Gökalp'],"['8.7/10', '3.138', '595']","['Deneme-İnceleme', ',', 'Edebiyat', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 2 sa. 30 dk.', 'Sayfa Sayısı: 88', 'Basım Tarihi: Temmuz 2017', 'İlk Yayın Tarihi: 1976', 'Yayınevi: Ötüken Neşriyat']","['Bkmkitap', 'Kitapyurdu']","['₺56,00', '₺9,90']",['Erkek'],['% 56.7'],['Yazar: \nZiya Gökalp']
1847,['Çılgın Kalabalıktan Uzak'],['Thomas Hardy'],"['8/10', '3.137', '865']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 3 dk.', 'Sayfa Sayısı: 496', 'Basım Tarihi: Ocak 2018', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Far From the Madding Crowd']","['Bkmkitap', 'Kitapyurdu']","['₺45,25', '₺86,40']",['Kadın'],['% 78.2'],"['Yazar: \nThomas Hardy', 'Çevirmen: \nNihal Yeğinobalı']"
1848,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1849,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1850,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1851,['22/11/63'],['Stephen King'],"['9.3/10', '3.137', '1.152']","['Roman', ',', 'Polisiye', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 23 sa. 7 dk.', 'Sayfa Sayısı: 816', 'Basım Tarihi: Aralık 2021', 'İlk Yayın Tarihi: Kasım 2011', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: 11/22/63 (Eleven twenty-two sixty-three)']","['Bkmkitap', 'Kitapyurdu']","['₺206,25', '₺322,77']",['Kadın'],['% 61.0'],"['Yazar: \nStephen King', 'Çevirmen: \nZeynep Heyzen Ateş']"
1852,['Sobe'],['N. G. Kabal'],"['8.4/10', '3.136', '700']","['Roman', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 28 dk.', 'Sayfa Sayısı: 440', 'Basım Tarihi: Ekim 2022', 'Yayınevi: Martı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺112,50', '₺93,60']",['Kadın'],['% 97.4'],['Yazar: \nN. G. Kabal']
1853,['Sherlock Holmes - Suç Uyanıyor'],['Arthur Conan Doyle'],"['8.4/10', '3.135', '719']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Aralık 2016', 'İlk Yayın Tarihi: Şubat 2000', 'Yayınevi: Ren Kitap']",['Bkmkitap'],"['₺47,50']",['Kadın'],['% 56.1'],"['Yazar: \nArthur Conan Doyle', 'Çevirmen: \nDeniz Güldürmez']"
1854,['Sis ve Öfke Sarayı'],['Sarah J. Maas'],"['9/10', '3.134', '1.010']","['Roman', ',', 'Fantastik', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 18 sa. 20 dk.', 'Sayfa Sayısı: 647', 'Basım Tarihi: 2020', 'İlk Yayın Tarihi: Mayıs 2016', 'Yayınevi: Dex Yayınları', 'Orijinal Adı: A Court of Mist and Fury (A Court of Thorns and Roses #2)']","['Bkmkitap', 'Kitapyurdu']","['₺273,00', '₺231,53']",['Kadın'],['% 98.1'],"['Yazar: \nSarah J. Maas', 'Çevirmen: \nMeriç Keleş']"
1855,"[""Erika Ewald'ın Aşkı""]",['Stefan Zweig'],"['7.2/10', '3.133', '488']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 1 sa. 49 dk.', 'Sayfa Sayısı: 64', 'Basım Tarihi: 2018', 'İlk Yayın Tarihi: Şubat 1904', 'Yayınevi: Yakamoz Yayınları', 'Orijinal Adı: Die Liebe der Erika Ewald']",['Bkmkitap'],"['₺9,00']",['Kadın'],['% 79.8'],['Yazar: \nStefan Zweig']
1856,['Işığın Savaşçısının Elkitabı'],['Paulo Coelho'],"['7.8/10', '3.128', '603']","['Edebiyat', ',', 'Felsefe-Düşünce', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Nisan 2017', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Manual do Guerreiro da Luz']","['Bkmkitap', 'Kitapyurdu']","['₺77,35', '₺78,54']",['Kadın'],['% 65.8'],"['Yazar: \nPaulo Coelho', 'Çevirmen: \nİlknur Özdemir']"
1857,['Ölüm Sessiz Geldi'],['Agatha Christie'],"['8.3/10', '3.126', '627']","['Roman', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Ekim 2017', 'İlk Yayın Tarihi: 1963', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: The Mysterious Affair at Styles']","['Bkmkitap', 'Kitapyurdu']","['₺77,25', '₺150,80']",['Kadın'],['% 73.4'],"['Yazar: \nAgatha Christie', 'Çevirmen: \nÇiğdem Öztekin']"
1858,['Ejderhaların Dansı - Kısım 1'],['George R. R. Martin'],"['9.1/10', '3.122', '726']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 17 sa. 14 dk.', 'Sayfa Sayısı: 608', 'Basım Tarihi: Temmuz 2013', 'İlk Yayın Tarihi: Haziran 2011', 'Yayınevi: Epsilon Yayınları', 'Orijinal Adı: A Dance With Dragons (A Song of Ice and Fire (1-in-2) #9)']","['Bkmkitap', 'Kitapyurdu']","['₺267,00', '₺281,44']",['Erkek'],['% 59.4'],"['Yazar: \nGeorge R. R. Martin', 'Çevirmen: \nSibel Alaş']"
1859,['Delilim Yok Kalbimden Başka'],['Serdar Tuncer'],"['9/10', '3.120', '1.079']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Nisan 2017', 'Yayınevi: Profil Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺67,45', '₺116,88']",['Kadın'],['% 74.2'],['Yazar: \nSerdar Tuncer']
1860,['İskandinav Mitolojisi'],['Neil Gaiman'],"['8.5/10', '3.115', '934']","['Roman', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Mitolojiler']","['Tahmini Okuma Süresi: 8 sa. 50 dk.', 'Sayfa Sayısı: 312', 'Basım Tarihi: Eylül 2018', 'İlk Yayın Tarihi: Şubat 2017', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Norse Mythology']","['Bkmkitap', 'Kitapyurdu']","['₺282,00', '₺296,10']",['Kadın'],['% 54.4'],"['Yazar: \nNeil Gaiman', 'Çevirmen: \nAlican Saygı Ortanca']"
1861,['Uzak'],['Oruç Aruoba'],"['8.2/10', '3.111', '3']",['Felsefe-Düşünce'],"['Tahmini Okuma Süresi: 3 sa. 48 dk.', 'Sayfa Sayısı: 134', 'Basım Tarihi: Temmuz 2020', 'Yayınevi: Metis Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺96,00', '₺88,90']",['Kadın'],['% 71.7'],['Yazar: \nOruç Aruoba']
1862,['En Uzak Sahil'],['Ursula K. Le Guin'],"['8.5/10', '3.108', '749']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 7 dk.', 'Sayfa Sayısı: 216', 'Basım Tarihi: Haziran 2021', 'İlk Yayın Tarihi: 1972', 'Yayınevi: Metis Yayıncılık', 'Orijinal Adı: The Farthest Shore (Earthsea Cycle #3)']","['Bkmkitap', 'Kitapyurdu']","['₺131,20', '₺120,05']",['Kadın'],['% 64.4'],"['Yazar: \nUrsula K. Le Guin', 'Çevirmen: \nÇiğdem Erkal']"
1863,['Jurnal - Cilt 1 - 1955-1965'],['Cemil Meriç'],"['8.8/10', '3.107', '10']","['Siyaset-Politika', ',', 'Felsefe-Düşünce', ',', 'Edebiyat', ',', 'Anı-Mektup-Günlük', ',', 'Deneme-İnceleme', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 11 sa. 18 dk.', 'Sayfa Sayısı: 399', 'Basım Tarihi: Mayıs 2018', 'Yayınevi: İletişim Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺226,40', '₺198,22']",['Kadın'],['% 52.3'],['Yazar: \nCemil Meriç']
1864,['Yetenekli Çocuğun Dramı'],['Alice Miller'],"['8.3/10', '3.105', '766']","['Aile (Kadın, Erkek ve Çocuk)', ',', 'Eğitim', ',', 'Psikoloji']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: 20 Nisan 2021', 'İlk Yayın Tarihi: 1979', 'Yayınevi: Profil Yayıncılık', 'Orijinal Adı: Das Drama Des Begabten Kindes und die Suche nach dem wahen selbst. Eine umund']","['Bkmkitap', 'Kitapyurdu']","['₺115,50', '₺114,70']",['Kadın'],['% 89.5'],"['Yazar: \nAlice Miller', 'Çevirmen: \nEmine Avşar', 'Editör: \nZeynep Tuğçe Özcan', 'Tasarımcı: \nKenan Özcan']"
1865,"[""Osmanlı'yı Yeniden Keşfetmek""]",['İlber Ortaylı'],"['8.1/10', '3.105', '670']","['Araştırma-İnceleme', ',', 'Tarih']","['Tahmini Okuma Süresi: 5 sa. 23 dk.', 'Sayfa Sayısı: 190', 'Basım Tarihi: Ekim 2019', 'İlk Yayın Tarihi: 2006', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺94,25', '₺83,74']",['Erkek'],['% 54.8'],"['Yazar: \nİlber Ortaylı', 'Editör: \nEmine Eroğlu', 'Editör: \nAdem Koçal']"
1866,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1867,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1868,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1869,['Uygarlığın Huzursuzluğu'],['Sigmund Freud'],"['8/10', '3.103', '577']","['Araştırma-İnceleme', ',', 'Felsefe-Düşünce', ',', 'Psikoloji', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: Aralık 2020', 'İlk Yayın Tarihi: 2020', 'Yayınevi: Metis Yayıncılık', 'Orijinal Adı: Das Unbehagen in Kultur']","['Bkmkitap', 'Kitapyurdu']","['₺83,20', '₺9,90']",['Kadın'],['% 50.0'],"['Yazar: \nSigmund Freud', 'Çevirmen: \nHaluk Barışcan']"
1870,['Hababam Sınıfı'],['Rıfat Ilgaz'],"['8.7/10', '3.101', '599']","['Edebiyat', ',', 'Eğlence-Mizah', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 44 dk.', 'Sayfa Sayısı: 520', 'Basım Tarihi: 26 Eylül 2019', 'İlk Yayın Tarihi: 1965', 'Yayınevi: Çınar Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺175,00', '₺155,20']",['Kadın'],['% 61.2'],['Yazar: \nRıfat Ilgaz']
1871,"[""Şimdi'nin Gücü""]",['Eckhart Tolle'],"['8.4/10', '3.102', '862']","['Felsefe-Düşünce', ',', 'Kişisel Gelişim', ',', 'Parapsikoloji-Spiritüalizm', ',', 'Psikoloji']","['Tahmini Okuma Süresi: 7 sa. 2 dk.', 'Sayfa Sayısı: 248', 'Basım Tarihi: 2001', 'Yayınevi: Akaşa Yayınları', 'Orijinal Adı: The Power of Now: A Guide to Spiritual Enlightenment']","['Bkmkitap', 'Kitapyurdu']","['₺138,60', '₺133,52']",['Kadın'],['% 65.6'],"['Yazar: \nEckhart Tolle', 'Çevirmen: \nSemra Ayanbaşı']"
1872,['Birimiz Yalan Söylüyor'],['Karen M. McManus'],"['7.8/10', '3.100', '689']","['Roman', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 9 sa. 58 dk.', 'Sayfa Sayısı: 352', 'Basım Tarihi: Aralık 2017', 'İlk Yayın Tarihi: 1 Haziran 2017', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: One of Us Is Lying']","['Bkmkitap', 'Kitapyurdu']","['₺88,00', '₺207,00']",['Kadın'],['% 93.9'],"['Yazar: \nKaren M. McManus', 'Çevirmen: \nSelen Ak']"
1873,['Ekmek Kavgası'],['Orhan Kemal'],"['8/10', '3.097', '530']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 42 dk.', 'Sayfa Sayısı: 166', 'Basım Tarihi: Ekim 2021', 'İlk Yayın Tarihi: Kasım 1950', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺87,75', '₺85,05']",['Kadın'],['% 57.2'],"['Yazar: \nOrhan Kemal', 'Tasarımcı: \nUtku Lomlu']"
1874,['Şu Hortumlu Dünyada Fil Yalnız Bir Hayvandır 2'],['Ahmet Şerif İzgören'],"['8.9/10', '3.097', '796']","['İletişim-Medya', ',', 'İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Temmuz 2020', 'İlk Yayın Tarihi: Kasım 2002', 'Yayınevi: Elma Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺83,30', '₺73,72']",['Kadın'],['% 67.9'],['Yazar: \nAhmet Şerif İzgören']
1875,['Karanlığın Sol Eli'],['Ursula K. Le Guin'],"['8.1/10', '3.097', '787']","['Bilim-Kurgu', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 8 sa. 37 dk.', 'Sayfa Sayısı: 304', 'Basım Tarihi: Şubat 2021', 'İlk Yayın Tarihi: 2010', 'Yayınevi: Ayrıntı Yayınları', 'Orijinal Adı: The Left Hand of Darkness']","['Bkmkitap', 'Kitapyurdu']","['₺171,00', '₺164,36']",['Kadın'],['% 65.8'],"['Yazar: \nUrsula K. Le Guin', 'Çevirmen: \nÜmit Altuğ', 'Tasarımcı: \nGökçe Alper']"
